d	aa	pa	x_target	y_target	z_target	ms
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413405534
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413118
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413171
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413173
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413190
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413211
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413223
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413240
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413257
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413274
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413291
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413307
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413324
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413340
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413357
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413374
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413390
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413407
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413424
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413440
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413457
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413473
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413490
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413506
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413523
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413540
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413558
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413573
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413590
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413607
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413623
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413640
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413657
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413673
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413690
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413707
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413723
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413740
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413756
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413773
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413790
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413807
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413823
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413840
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413857
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413873
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413890
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413907
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413924
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413940
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413957
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413973
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413413989
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414006
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414023
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414040
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414057
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414073
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414090
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414107
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414125
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414140
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414157
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414173
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414190
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414207
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414224
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414240
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414256
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414273
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414290
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414307
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414323
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414340
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414357
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414373
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414390
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414407
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414423
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414440
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414456
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414473
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414490
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414506
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414523
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414540
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414557
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414573
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414590
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414606
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414623
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414640
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414657
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414673
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414690
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414707
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414723
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414740
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414756
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414773
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414790
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414806
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414823
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414840
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414856
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414874
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414890
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414906
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414923
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414940
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414956
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414973
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413414990
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415006
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415024
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415040
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415056
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415073
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415090
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415106
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415123
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415140
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415156
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415173
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415190
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415206
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415223
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415239
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415256
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415273
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415289
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415306
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415323
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415340
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415357
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415373
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415390
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415406
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415423
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415440
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415456
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415473
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415490
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415506
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415523
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415539
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415556
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415573
8.721238444166053	2.0344439357957027	1.5593298140946197	0	0	0	1678413415589
